Koeleria vallesiana	4136314
Chenopodium ambrosioides	3083836
Fimbristylis bisumbellata	2708744
Trifolium physodes	5359131
Mirabilis jalapa	3086240
Evax lusitanica	3115850
Plantago afra	7303104
Acanthus mollis	5415455
Bromus lanceolatus	2703733
Bufonia macropetala	7267945
Myriophyllum spicatum	5361760
Rumex intermedius	7291225
Erica andevalensis	7328079
Seseli montanum	6026420
Silene legionensis	5586718
Centaurea langeana	4251884
Bromus squarrosus	2703700
Astragalus incanus	5347181
Baldellia ranunculoides	2864546
Bromus catharticus	2703723
Cuscuta approximata	2927520
Phalaris aquatica	5289746
Platanus hispanica	7300214
Ranunculus baudotii	3923698
Rumex obtusifolius	2889011
Salix fragilis	5372829
Salix viminalis	5372933
Barbarea vulgaris	5708780
Lunaria rediviva	5373322
Hakea salicifolia	7287627
Salvia viridis	3883959
Sisymbrium irio	3046851
Hyoscyamus niger	2928978
Solanum mauritianum	2931469
Eschscholzia californica	2888380
Plantago loeflingii	7303018
Veronica anagalloides	7332572
Festuca rubra	2704922
Rubus peratticus	2991711
Valantia hispida	2894034
Boussingaultia cordifolia	4160774
Jasonia tuberosa	3150720
Myosotis stolonifera	5660695
Ehrharta erecta	2702863
Alopecurus myosuroides	5290097
Watsonia bulbillifera	5297771
Medicago murex	2965209
Stachys palustris	2927245
Reynoutria japonica	2889173
Vicia sepium	2974786
Holcus gayanus	4119281
Calamagrostis arundinacea	4109084
Poa supina	2704322
Lupinus micranthus	2963781
Juncus hybridus	6413509
Oxalis articulata	2891664
Alcea rosea	5406789
Duchesnea indica	3031919
Lathyrus pratensis	5356701
Lathyrus latifolius	5356517
Euphrasia hirtella	3738480
Sagina subulata	3085400
Gomphocarpus physocarpus	3170326
Spergularia marina	3085658
Festuca durandoi	4125051
Festuca pseudotrichophylla	4116736
Cystopteris fragilis	2650818
Cressa cretica	7324452
Glossopappus macrotus	3150007
Trifolium ochroleucon	5359209
Taraxacum panalpinum	5394137
Phalaris brachystachys	5289745
Paspalum vaginatum	2705633
Epilobium parviflorum	3189157
Potamogeton pusillus	5301227
Festuca duriotagana	4125030
Hainardia cylindrica	2705690
Scandix australis	6027018
Trigonella foenum-graecum	5360475
Ruppia cirrhosa	2863987
Spergularia rubra	3085633
Papaver pinnatifidum	3603136
Opuntia maxima	5626003
Carex caryophyllea	2727655
Ranunculus penicillatus	7278019
Valerianella eriocarpa	2888773
Vicia bithynica	2975309
Solanum linnaeanum	2929062
Eleocharis uniglumis	2717910
Epilobium palustre	3189080
Doronicum carpetanum	3142950
Vicia narbonensis	2975132
Scorzonera hispanica	3110905
Lathyrus tingitanus	5356578
Alyssum minutum	3044840
Cardamine parviflora	3046092
Medicago intertexta	2965405
Carex pilulifera	2726614
Torilis elongata	3632831
Orlaya daucoides	3638303
Saxifraga carpetana	7339528
Gagea pratensis	5300102
Bombycilaena erecta	3088395
Convolvulus lineatus	3677112
Tragopogon porrifolius	5386938
Lathyrus odoratus	5356514
Moehringia trinervia	3085370
Ajuga chamaepitys	2927080
Gamochaeta spicata	4229572
Helianthemum sanguineum	3595901
Ranunculus nodiflorus	3920851
Orobanche densiflora	3733897
Trifolium vesiculosum	5359334
Agrostis capillaris	2706490
Agrostis hesperica	4122278
Thymelaea broteriana	5523670
Eleocharis acicularis	2717570
Chenopodium vulvaria	3083932
Lychnis flos-cuculi	3085873
Festuca rothmaleri	4115759
Hieracium murorum	3134959
Rubus genevieri	2990686
Anthemis alpestris	3122590
Rumex longifolius	2888946
Antirrhinum braun-blanquetii	3741256
Tanacetum vulgare	3118274
Silene dioica	5384795
Ophioglossum azoricum	2650141
Amaranthus albus	5384372
Amaranthus hybridus	5384364
Taraxacum nordstedtii	5696819
Taraxacum pinto-silvae	5696353
Tuberaria plantaginea	3595587
Tuberaria globulariifolia	3595738
Sporobolus pungens	4147932
Sagina saginoides	3085391
Rosa stylosa	3005325
Agrimonia procera	3002121
Carex depressa	2724453
Gamochaeta subfalcata	3103181
Myosotis arvensis	5341170
Ranunculus henriquesii	3927064
Ranunculus pseudofluitans	3928002
Trifolium ligusticum	5359328
Vicia villosa	2974915
Scrophularia peregrina	3170862
Festuca trichophylla	4112180
Triglochin striatum	6413471
Carex trinervis	2710421
Solanum chenopodioides	2929710
Schoenoplectus triqueter	2711033
Phleum phleoides	4139238
Salix neotricha	5582449
Polygonum salicifolium	5334422
Ferula tingitana	3636208
Xeranthemum cylindraceum	3144033
Glycyrrhiza glabra	2965732
Brassica nigra	3042658
Chamomilla recutita	5391086
Lathyrus setifolius	5356363
Scrophularia lyrata	3737063
Torilis japonica	3034820
Vicia pseudocracca	2974930
Vicia eriocarpa	3973495
Elymus repens	5290299
Polygonum bellardii	5334430
Coronopus squamatus	5376633
Oenanthe lachenalii	5540332
Althaea officinalis	3152520
Carex helodes	2727587
Chenopodium polyspermum	3083910
Chenopodium opulifolium	3083903
Anthemis cotula	3086594
Trifolium isthmocarpum	5359447
Bromus ramosus	2703766
Gamochaeta simplicicaulis	3139639
Lens nigricans	5350015
Petrorhagia dubia	3085625
Sorbus aria	3012680
Chenopodium multifidum	3083880
Erigeron acris	3147080
Cymodocea nodosa	5328492
Ranunculus gregarius	7277681
Carex oedipostyla	2727649
Eryngium aquifolium	3633507
Carduncellus cuatrecasasii	4215125
Galinsoga quadriradiata	3132567
Lepidium sativum	5376565
Bassia scoparia	5383936
Helictotrichon sedenense	4152058
Kobresia myosuroides	2710309
Linaria alpina	5560037
Minuartia sedoides	3811266
Minuartia verna	3085588
Myosotis pyrenaica	5660796
Oxytropis campestris	5361536
Oxytropis neglecta	5360844
Pedicularis pyrenaica	7333121
Phyteuma hemisphaericum	3166609
Poa alpina	2704234
Potentilla crantzii	5366215
Primula integrifolia	5641441
Salix retusa	5583341
Saxifraga moschata	7339580
Saxifraga oppositifolia	3032836
Sedum atratum	5689611
Selaginella selaginoides	2688197
Silene acaulis	5384754
Taraxacum apenninum	5699272
Thymus nervosus	5606139
Veronica aphylla	3734339
Veronica fruticans	3172054
Arenaria moehringioides	5585297
Carex curvula	2722112
Carex rupestris	2723767
Draba aizoides	3049799
Draba siliquosa	3049820
Dryas octopetala	4889932
Erigeron aragonensis	4219470
Festuca glacialis	4123815
Festuca pyrenaica	4116443
Galium pyrenaicum	2914055
Petrocallis pyrenaica	3050750
Potentilla nivalis	5366085
Hornungia alpina	5376139
Saxifraga pubescens	3755377
Trisetum spicatum	2704353
Armeria arenaria	7136543
Botrychium lunaria	2650165
Euphrasia alpina	7333201
Gentiana verna	3170039
Agrostis alpina	4126789
Astragalus alpinus	5345014
Bartsia alpina	3170807
Gentiana campestris	7270168
Gentianella tenella	3169859
Salix reticulata	5372693
Asplenium viride	2650716
Ranunculus alpestris	7277610
Saxifraga androsacea	3753798
Potentilla brauniana	5365854
Trisetum baregense	4113875
Armeria alpina	7136582
Cerastium alpinum	3085450
Polygala alpina	7293614
Alyssum montanum	3044912
Androsace villosa	7290840
Artemisia gabriellae	3120870
Astragalus australis	5343647
Astragalus monspessulanus	5346583
Astragalus sempervirens	5344344
Carduus defloratus	3114563
Erigeron alpinus	3147129
Euphorbia cyparissias	3070106
Festuca gautieri	4123970
Globularia repens	7265195
Ononis cristata	2977200
Pinus uncinata	5285332
Plantago monosperma	4155837
Reseda glauca	3916592
Sempervivum arachnoideum	4201709
Sempervivum montanum	7334248
Sideritis endressii	7307817
Bupleurum ranunculoides	6026947
Campanula cochleariifolia	5410194
Crepis pygmaea	5403377
Doronicum grandiflorum	3142996
Euphrasia salisburgensis	3171959
Galium pumilum	2913632
Gypsophila repens	5384464
Hippocrepis comosa	5353750
Saxifraga aizoides	3032830
Scutellaria alpina	7309071
Trifolium thalii	5358701
Alchemilla hoppeana	3027666
Gentiana ciliata	7270054
Saxifraga paniculata	3032837
Alchemilla saxatilis	3028162
Anthoxanthum alpinum	4134206
Arabis scabra	5374852
Brachypodium pinnatum	5290142
Campanula scheuchzeri	5410226
Carex sempervirens	2722326
Carlina acanthifolia	3105419
Crepis pyrenaica	5403358
Daphne alpina	7311533
Eryngium bourgatii	7318448
Festuca durissima	4125013
Hypochaeris maculata	3093693
Iris latifolia	5297960
Luzula nutans	2700703
Medicago suffruticosa	2965415
Polygala alpestris	4051881
Potentilla rupestris	5364370
Ranunculus amplexicaulis	3926895
Scorzonera aristata	3111067
Teucrium pyrenaicum	7308145
Thymus praecox	5341449
Vicia pyrenaica	2974942
Campanula glomerata	5409933
Carlina acaulis	3105433
Erinus alpinus	3741446
Festuca nevadensis	4119652
Stachys alopecuros	3885834
Valeriana officinalis	2888763
Hypericum richeri	3712217
Rhinanthus mediterraneus	7333378
Silene rupestris	5584418
Trifolium alpinum	5359425
Alchemilla rotundifolia	3027779
Cerastium arvense	3085433
Helianthemum grandiflorum	7331267
Meum athamanticum	6026490
Phleum alpinum	2706012
Potentilla recta	5367294
Primula veris	5414325
Ranunculus gouanii	3927868
Trifolium montanum	5359047
Alchemilla flabellata	3027735
Campanula rotundifolia	5410907
Plantago media	3189747
Thymus serpyllum	6409622
Anemone narcissiflora	3033234
Daphne cneorum	7150059
Festuca eskia	4114382
Galium marchandii	2914169
Gentiana acaulis	6366597
Hypericum maculatum	6437017
Jasione laevis	3165708
Myosotis alpestris	5341187
Soldanella alpina	7290531
Conopodium bourgaei	3634384
Murbeckiella pinnatifida	3048749
Paronychia polygonifolia	5528913
Ranunculus pyrenaeus	3927381
Agrostis rupestris	2706525
Aster alpinus	5387396
Poa violacea	4107279
Euphrasia minima	7332901
Hieracium glanduliferum	6063945
Iberis sempervirens	5551241
Juncus trifidus	2701639
Leucanthemopsis alpina	3122039
Silene alpina	5585704
Gymnadenia nigra	2840590
Oxytropis halleri	5361240
Pedicularis comosa	7331675
Veronica bellidioides	3733851
Genista pilosa	5347571
Alchemilla alpina	3027648
Androsace laggeri	4006127
Arenaria grandiflora	7267612
Helictotrichon versicolor	4113684
Festuca airoides	2704920
Gentiana alpina	7270543
Gentiana nivalis	3170097
Luzula spicata	2700795
Oreochloa disticha	4142958
Sedum alpestre	7334006
Antennaria dioica	5385604
Carex pyrenaica	2723403
Sedum candollei	5690402
Cardamine resedifolia	3045872
Carex macrostyla	2722200
Rhododendron ferrugineum	2883073
Selinum pyrenaeum	5538168
Iberis spathulata	5377250
Minuartia cerastiifolia	3813555
Ranunculus parnassiifolius	7278122
Adenostyles alliariae	3133702
Astrantia major	3034915
Daphne mezereum	5420852
Gentiana burseri	7270220
Geranium sylvaticum	2891147
Homogyne alpina	3133692
Knautia arvernensis	7301095
Milium effusum	2706196
Polystichum lonchitis	2651113
Rosa pendulina	3006974
Rubus idaeus	2993094
Saxifraga umbrosa	3032812
Sorbus chamaemespilus	3012470
Viola cornuta	7296672
Helianthemum canum	7331429
Helianthemum oelandicum	7331276
Sesleria coerulea	7324910
Alchemilla fissa	3028424
Erica vagans	5333408
Fraxinus excelsior	3172358
Pimpinella saxifraga	5371873
Rosa glauca	3003709
Viola sylvestris	7296366
Betula pendula	5331916
Carex ornithopoda	2722950
Ranunculus tuberosus	3922138
Ribes alpinum	2986184
Scabiosa cinerea	7301138
Equisetum palustre	2687932
Juncus filiformis	2701799
Alchemilla catalaunica	3027827
Androsace lactea	4006171
Pyrola minor	2888272
Salix pyrenaica	5583939
Draba verna	3050018
Carex parviflora	2724590
Luzula lutea	2700839
Poa laxa	2704212
Sedum annuum	5362038
Achillea pyrenaica	3120053
Agrostis canina	2706465
Carex frigida	2724503
Carex lepidocarpa	2725388
Carex umbrosa	2729177
Juncus alpinoarticulatus	2701930
Scorzoneroides duboisii	3133513
Parnassia palustris	3032585
Pinguicula grandiflora	7297844
Carex panicea	2724609
Ranunculus acris	3033363
Veronica beccabunga	3172062
Carex canescens	2722942
Epilobium alsinifolium	3189158
Veronica alpina	3172050
Gentiana pyrenaica	7270399
Luzula sudetica	2700802
Equisetum variegatum	2687920
Eriophorum latifolium	2730210
Phyteuma spicatum	3166841
Tofieldia calyculata	2864397
Carex davalliana	2728143
Pedicularis mixta	3741015
Swertia perennis	5414540
Sanguisorba officinalis	3029627
Juncus pyrenaeus	4203516
Trifolium badium	5359018
Eriophorum vaginatum	2730185
Juncus triglumis	2701939
Allium schoenoprasum	2855860
Eleocharis quinqueflora	2717493
Aconitum napellus	3033665
Trifolium spadiceum	5358902
Valeriana apula	4095245
Euphrasia rostkoviana	3171977
Hieracium breviscapum	3123290
Saxifraga fragilis	7339411
Rumex scutatus	2888961
Arabis hirsuta	5374858
Ononis striata	2977206
Festuca ovina	2704951
Paronychia kapela	7314246
Cardamine bellidifolia	3046155
Vaccinium vitis-idaea	2882835
Polygala rupestris	4049728
Primula farinosa	5414313
Pilosella lactucella	3123347
Viola biflora	5331325
Asplenium scolopendrium	2650669
Prenanthes purpurea	3090783
Carex flava	2726880
Abies alba	2685484
Galium sylvaticum	2913288
Potentilla micrantha	5367683
Ranunculus aconitifolius	3928139
Taraxacum officinale	5394163
Alchemilla xanthochlora	3028198
Festuca pratensis	2706239
Luzula pilosa	2700736
Festuca heterophylla	2704987
Poa hybrida	4120634
Arctostaphylos uva-ursi	2882580
Saxifraga intricata	7339540
Empetrum nigrum	2888370
Geranium pratense	2891304
Taraxacum palustre	5394278
Arabis ciliata	5374982
Melampyrum sylvaticum	7331633
Hieracium amplexicaule	3136320
Dianthus deltoides	3085424
Potentilla pyrenaica	5366897
Xatardia scabra	3639119
Carex sylvatica	2722602
Epilobium montanum	3664083
Fagus sylvatica	2882316
Helleborus viridis	3033108
Lactuca muralis	3140320
Polystichum aculeatum	7319269
Saxifraga hirsuta	3032748
Scilla lilio-hyacinthus	2767389
Scrophularia nodosa	3170886
Arum maculatum	5330580
Galium odoratum	2914642
Gymnocarpium dryopteris	2650832
Lathraea clandestina	3738544
Arabis alpina	5375020
Hedera maroccana	3036169
Meconopsis cambrica	3601091
Scrophularia alpestris	3739152
Arenaria aggregata	7268043
Dianthus brachyanthus	3814315
Ephedra nebrodensis	2653437
Iberis saxatilis	5377289
Koeleria dasyphylla	4137919
Ononis minutissima	2977125
Teucrium luteum	7308342
Thymus vulgaris	5341442
Doronicum pardalianches	3142951
Luzula nivea	2700768
Acer opalus	7100278
Platanthera chlorantha	2797913
Quercus petraea	2880130
Armeria chouletteana	5668238
Asphodelus cerasiferus	2778387
Bromus erectus	2703668
Carex halleriana	2723055
Centaurea pectinata	3127993
Cerastium pumilum	3085469
Dianthus sylvestris	3085419
Echinops ritro	5392950
Euphorbia nicaeensis	3065819
Medicago falcata	2965354
Onobrychis supina	2972800
Ornithogalum algeriense	2773179
Silene italica	5384743
Stipa pennata	4127831
Thymus dolomiticus	5607208
Carlina vulgaris	3105380
Koeleria macrantha	2705914
Leucanthemum graminifolium	5400960
Neotinea ustulata	2812375
Salvia pratensis	2927007
Sedum anopetalum	5362017
Silene conica	5384774
Silene otites	7267395
Trinia glauca	6027378
Carex humilis	2723953
Cytisophyllum sessilifolium	2940408
Euphorbia duvalii	3068659
Hieracium bifidum	3136684
Linum campanulatum	4048333
Phyteuma orbiculare	3166655
Quercus racemosa	2876806
Thalictrum foetidum	7277908
Clypeola jonthlaspi	5375313
Erica multiflora	7328507
Fumana ericoides	7331304
Teucrium montanum	7308294
Teucrium polium	3887764
Carex liparocarpos	2724226
Phleum arenarium	2706011
Pseudoturritis turrita	3042086
Campanula affinis	5410284
Campanula trachelium	5412014
Digitalis lutea	5414990
Hedera helix	3036074
Lathyrus vernus	5356704
Lonicera xylosteum	5334259
Myosotis latifolia	5341183
Sesleria argentea	4119703
Symphytum tuberosum	2926065
Viola odorata	5331181
Sambucus racemosa	2888723
Carex hirta	2724661
Carex vulpina	2728514
Cirsium monspessulanum	3113318
Chaerophyllum aureum	3642531
Cirsium acaule	3112799
Colchicum autumnale	2739622
Narcissus poeticus	2858581
Pedicularis tuberosa	3738192
Trollius europaeus	3033289
Vicia cracca	2975287
Stipa calamagrostis	4143701
Genista cinerea	5347718
Helictotrichon sempervirens	4152037
Lavandula angustifolia	2927305
Ptychotis saxifraga	6027308
Satureja montana	2926884
Teucrium lucidum	3895697
Tolpis staticifolia	3097186
Saxifraga exarata	7339532
Knautia arvensis	2888808
Medicago sativa	2965324
Tragopogon pratensis	5386897
Trisetum flavescens	2704389
Euphorbia seguieriana	3066179
Linum suffruticosum	7293166
Acer campestre	3189863
Cephalanthera damasonium	2795952
Goodyera repens	2840931
Polygala calcarea	7293308
Pyrola rotundifolia	2888269
Ranunculus aduncus	3927788
Tilia platyphyllos	3152048
Trifolium alpestre	5359499
Anthyllis montana	5352354
Astragalus vesicarius	5343265
Globularia cordifolia	7265184
Hyssopus officinalis	5341387
Linum tenuifolium	7293135
Minuartia rostrata	3811431
Helictotrichon bromoides	4153260
Genista pulchella	5347708
Lavandula latifolia	2927304
Leontodon hirtus	3137465
Quercus ilex	2879098
Aethionema saxatile	3051094
Laserpitium gallicum	6026416
Nepeta nepetella	7309064
Asplenium ceterach	2650617
Asplenium fontanum	2650702
Sedum dasyphyllum	7172720
Silene saxifraga	7266966
Arabis collina	5374998
Kernera saxatilis	5374828
Hieracium lanatum	4212518
Thymelaea dioica	7311375
Lamium garganicum	7308042
Potentilla caulescens	5367397
Lactuca perennis	3140574
Brassica montana	3042829
Scrophularia lucida	3737089
Teucrium flavum	3887754
Juniperus phoenicea	2684640
Genista hispanica	5347761
Koeleria pyramidata	2705921
Viola hirta	5664290
Carduus argemone	6063731
Centaurea debeauxii	3128789
Globularia nudicaulis	7265189
Horminum pyrenaicum	5605805
Allium moschatum	2856450
Globularia bisnagarica	5578472
Scabiosa triandra	7301083
Seseli elatum	6026515
Astragalus depressus	5346020
Herniaria cinerea	3593900
Petrorhagia prolifera	3085619
Potentilla cinerea	5365379
Sempervivum calcareum	4201278
Senecio squalidus	3109117
Bupleurum baldense	3639903
Leucanthemum burnatii	5400967
Sedum rupestre	5362043
Sideritis hyssopifolia	7307681
Cynosurus elegans	4133858
Fraxinus ornus	3172347
Galium scabrum	2913208
Achillea ligustica	3120032
Allium parciflorum	2856945
Hieracium umbrosum	3135262
Rubus ulmifolius	2996929
Viola alba	7296398
Quercus humilis	2879974
Dioscorea communis	2755063
Geranium nodosum	2890287
Poa balbisii	4135238
Myosotis lamottiana	5661085
Pulmonaria affinis	5660579
Mespilus germanica	3031774
Quercus rubra	2880539
Ranunculus serpens	7277310
Carex pallescens	2726592
Salix caprea	5372952
Calicotome spinosa	2956359
Teucrium barbarum	3898395
Anthyllis cytisoides	5352466
Coris monspeliensis	7290586
Helianthemum hirtum	3595086
Onobrychis saxatilis	2972690
Crepis albida	5403349
Fritillaria pyrenaica	5300397
Plantago argentea	7303003
Crepis sancta	5403605
Iris lutescens	5298190
Narcissus requienii	2859243
Potentilla hirta	5365512
Phillyrea medianifolia	3682373
Arisarum vulgare	2867495
Hypericum hircinum	6436603
Asperula hirta	2916857
Bupleurum angulosum	3640291
Laserpitium siler	6026357
Paronychia capitata	7314273
Potentilla alchimilloides	5365422
Sempervivum tectorum	2985949
Saxifraga bryoides	3755523
Epilobium anagallidifolium	3189068
Geum montanum	5369806
Luzula alpinopilosa	2700948
Poa cenisia	4137228
Salix herbacea	5373083
Agrostis schleicheri	4116935
Anthemis cretica	3122696
Antirrhinum sempervirens	7333064
Hieracium cordifolium	3135504
Rhamnus pumila	3875704
Micranthes stellaris	5567578
Oxyria digyna	2889358
Rhinanthus alectorolophus	3172045
Epilobium collinum	3666788
Rosa arvensis	3007054
Carex digitata	2727038
Epipactis atrorubens	5318958
Epipactis microphylla	5318948
Valeriana montana	7298851
Juniperus thurifera	2684528
Leontodon saxatilis	3137517
Atractylis humilis	5398274
Cistus clusii	7331346
Convolvulus lanuginosus	3677408
Hippocrepis bourgaei	5353746
Potamogeton alpinus	5301175
Potamogeton berchtoldii	6389089
Ranunculus trichophyllus	3033377
Draba fladnizensis	3049571
Potentilla frigida	5368457
Saxifraga retusa	3754435
Sibbaldia procumbens	3025029
Androsace ciliata	4006131
Ranunculus glacialis	3033461
Saxifraga geranioides	3753661
Aristolochia longa	3589311
Bupleurum fruticescens	6027094
Salvia lavandulifolia	7308693
Helictotrichon gonzaloi	4152964
Centaurea linifolia	3128058
Scorzonera graminifolia	4246121
Sideritis ilicifolia	7307676
Thymelaea tinctoria	7311454
Helianthemum syriacum	3595430
Biscutella fontqueri	3041867
Lathyrus nissolia	5356542
Linum catharticum	2873865
Poa compressa	2704265
Trifolium ornithopodioides	5359472
Lythrum tribracteatum	3188749
Pycreus flavidus	2730731
Euphorbia flavicoma	3066601
Festuca costei	4126074
Aphanes arvensis	5365013
Arabidopsis thaliana	3052436
Minuartia dichotoma	3813351
Myosotis stricta	5341190
Microthlaspi perfoliatum	3050631
Androsace elongata	3169325
Convolvulus cantabrica	3681277
Linaria arvensis	5562956
Scleranthus delorti	3594287
Alyssum alyssoides	3044855
Corynephorus divaricatus	4147899
Vulpia unilateralis	4144456
Xeranthemum inapertum	3144041
Euphorbia minuta	3066073
Jacobaea auricula	5388601
Thymus loscosii	7307052
Carduus carlinifolius	6063705
Laserpitium latifolium	6026401
Trifolium rubens	5359249
Laserpitium nestleri	6026385
Pimpinella major	5371874
Thalictrum aquilegiifolium	6376340
Bupleurum falcatum	6027105
Elymus caninus	5290319
Stachys recta	2927298
Verbascum lychnitis	3171947
Rhamnus saxatilis	6371028
Seseli libanotis	3034133
Euphrasia stricta	3171980
Knautia dipsacifolia	7301056
Pedicularis verticillata	3171697
Tussilago farfara	3149879
Carex rostrata	2726725
Silene flos-cuculi	5384738
Orobanche cernua	3173260
Asparagus horridus	2768695
Silene nicaeensis	5585858
Echinophora spinosa	5538709
Plantago crassifolia	4156168
Rostraria festucoides	5678081
Thymelaea hirsuta	5523602
Vulpia fasciculata	5674542
Saccharum ravennae	2703919
Parapholis filiformis	5674230
Coriaria myrtifolia	3701787
Galium maritimum	2914048
Peucedanum cervaria	3632037
Campanula persicifolia	5411475
Peucedanum oreoselinum	6027417
Hypericum hirsutum	3711777
Galanthus nivalis	2855356
Lamium flexuosum	3893490
Erigeron canadensis	3146791
Galium album	2913931
Salix purpurea	5372800
Daphne mauritanica	5524639
Anacamptis morio	2808565
Galium divaricatum	2908428
Leontodon longirostris	4253503
Lepidium graminifolium	5376994
Plantago arborescens	7303029
Urospermum dalechampii	3096622
Bothriochloa ischaemum	2704102
Stipa pulcherrima	4134251
Cleistogenes serotina	4119142
Stipa capillata	4143519
Medicago monspeliaca	2965434
Centaurea jacea	3128547
Cirsium eriophorum	3112620
Lotus maritimus	5356973
Asperula cynanchica	2917026
Euphrasia pectinata	3171969
Anacamptis coriophora	2808461
Catananche caerulea	3134867
Dianthus seguieri	3085423
Veronica tenuifolia	7331660
Persicaria hydropiper	2889101
Cardamine amara	3046044
Aristolochia rotunda	2874019
Ranunculus sardous	3033483
Carex otrubae	2723259
Vicia tetrasperma	2975083
Amaranthus graecizans	5384373
Amaranthus powellii	5384359
Erigeron bonariensis	3146717
Sorghum halepense	2705185
Eleusine indica	2705953
Eragrostis barrelieri	2705431
Anchusa arvensis	5341196
Cyanus cyanus	5701695
Secale cereale	2705966
Veronica austriaca	3172099
Rhamnus cathartica	3039491
Colutea arborescens	2956453
Pinus nigra	5284809
Viola collina	7296247
Carlina corymbosa	3105391
Phleum bertolonii	2706009
Sedum cepaea	5690287
Vicia ervilia	2974887
Tilia cordata	3152047
Minuartia campestris	3813593
Stipa lagascae	4138576
Medicago polyceratia	2965450
Echinaria capitata	5674620
Plantago scabra	3189764
Silene tridentata	5587890
Asphodelus ayardii	2778349
Astragalus sesameus	5345545
Bufonia tenuifolia	7267928
Hedypnois rhagadioloides	5394841
Wangenheimia lima	5678843
Rubus caesius	2995209
Centranthus calcitrapae	7298987
Limonium tremolsii	4088804
Melilotus elegans	2971036
Senecio cinerariae	4239169
Hornungia procumbens	5376158
Fumana hispidula	3595496
Hedysarum boveanum	2960895
Stipa parviflora	4135421
Teucrium aragonense	7308741
Sideritis fruticulosa	3891231
Teucrium gnaphalodes	7308501
Launaea pumila	3144735
Dianthus pungens	7267207
Hippocrepis commutata	5353749
Sideritis spinulosa	7307384
Scorzonera angustifolia	3111115
Thalictrum tuberosum	3924279
Galium fruticescens	2915229
Linum narbonense	4048802
Ononis fruticosa	2977293
Thymelaea pubescens	7311342
Gypsophila struthium	7267514
Sideritis pungens	7307469
Teucrium expansum	3896902
Plantago sempervirens	7303117
Viola rupestris	7296242
Erysimum mediohispanicum	3048091
Ononis tridentata	2977272
Stipa iberica	4139562
Helianthemum squamatum	3595600
Herniaria fruticosa	3594630
Launaea fragilis	3144787
Lygeum spartum	2704651
Reseda stricta	7275953
Dianthus multiceps	7267372
Thalictrum minus	3033129
Conopodium arvense	3634435
Iberis amara	5377163
Saponaria ocymoides	3085357
Cotoneaster nebrodensis	3025755
Rhamnus alpina	7273705
Lonicera pyrenaica	7272594
Cotoneaster integerrimus	3025576
Vicia incana	2975294
Cardamine impatiens	3046187
Lamium galeobdolon	2927324
Cardamine heptaphylla	3045634
Dryopteris carthusiana	5275149
Vinca minor	3169707
Imperatoria ostruthium	5538108
Stellaria nemorum	6363434
Cardamine pentaphyllos	3045840
Lactuca alpina	3140358
Lonicera nigra	7272444
Saxifraga rotundifolia	7339396
Melampyrum nemorosum	7331666
Avena fatua	2705297
Lepidium campestre	5376740
Valerianella dentata	2888789
Viola saxatilis	7296679
Diplotaxis erucoides	5376309
Panicum capillare	2705162
Juncus tenuis	2702084
Sporobolus indicus	2704757
Euphorbia brittingeri	3069065
Galium uliginosum	2913556
Malva moschata	3152379
Carex ovalis	2721982
Scorzoneroides autumnalis	3133512
Carex mairii	7312759
Epipactis palustris	5319226
Hypericum tetrapterum	6436469
Carex cespitosa	2723925
Dysphania botrys	5568428
Asperula arvensis	2916662
Brassica napus	3042636
Caucalis platycarpos	3034523
Neslia paniculata	3047146
Silene conoidea	5384852
Vaccaria hispanica	3085320
Andropogon distachyos	4150293
Antirrhinum majus	3172001
Mentha longifolia	2927177
Stachys heraclea	3882622
Helictotrichon requienii	4152226
Campanula rapunculoides	5410436
Linum viscosum	4049081
Cirsium tuberosum	3112651
Hieracium glaucinum	3135378
Thymelaea sanamunda	5523503
Carex montana	2724108
Euphorbia villosa	3065533
Stachys sylvatica	2927282
Erigeron annuus	3117449
Clematis recta	3033543
Salvia glutinosa	2927026
Veronica urticifolia	3724564
Rubus hirtus	2989697
Ulmus glabra	5361866
Hypopitys hypopitys	4165415
Lathyrus laevigatus	5356505
Phagnalon sordidum	3150083
Epipactis kleinii	5318903
Galium pseudoaristatum	2913394
Rosa dumalis	3003708
Artemisia herba-alba	3120848
Hippocrepis multisiliquosa	5353693
Crucianella patula	5336628
Picris hispanica	3093352
Persicaria persicaria	2889189
Helictotrichon pubescens	2703791
Carex spicata	2722210
Carex acutiformis	2723099
Crepis biennis	5403531
Poa angustifolia	4128839
Elymus hispidus	5289902
Dysphania ambrosioides	5568446
Mercurialis annua	3062975
Malva cretica	3934600
Silene sclerocarpa	5584186
Juncus rigidus	2701397
Linum maritimum	4048390
Aegopodium podagraria	3034620
Neottia ovata	2816250
Cuscuta europaea	2927493
Nepeta latifolia	7309151
Geranium phaeum	2891390
Geranium pusillum	2890212
Aethusa cynapium	5371825
Campanula patula	5410564
Helianthus tuberosus	3119175
Arctium lappa	5393090
Lithospermum officinale	2926086
Pastinaca sativa	5371774
Carex punctata	2725754
Laphangium luteoalbum	3147760
Carex ericetorum	2729081
Antennaria carpatica	5385619
Brassica repanda	3042551
Erinacea anthyllis	2977757
Brimeura amethystina	2767920
Aeluropus littoralis	4136390
Juncus gerardi	6413621
Puccinellia festuciformis	4148572
Prunus persica	3022511
Ammannia coccinea	3188711
Oryza sativa	2703459
Chenopodium glaucum	3083930
